frame,shepherd,min_distance,max_distance,avg_distance,furthest_sheep_distance,dog_speed,min_speed,max_speed,avg_speed
0,dog,,,,,0.0,0.0,0.0,0.0
1,dog,,,,,0.0,0.0,0.0,0.0
2,dog,,,,,0.0,0.0,0.0,0.0
3,dog,,,,,0.0,0.0,0.0,0.0
4,dog,,,,,0.0,0.0,0.0,0.0
5,dog,,,,,0.0,0.0,0.0,0.0
6,dog,,,,,0.0,0.0,0.0,0.0
7,dog,,,,,0.0,0.0,0.0,0.0
8,dog,,,,,0.0,0.0,0.0,0.0
9,dog,,,,,0.0,0.0,0.0,0.0
10,dog,,,,,0.0,0.0,0.0,0.0
11,dog,,,,,0.0,0.0,0.0,0.0
12,dog,,,,,0.0,0.0,0.0,0.0
13,dog,,,,,0.0,0.0,0.0,0.0
14,dog,,,,,0.0,0.0,0.0,0.0
15,dog,,,,,0.0,0.0,0.0,0.0
16,dog,,,,,0.0,0.0,0.0,0.0
17,dog,,,,,0.0,0.0,0.0,0.0
18,dog,,,,,0.0,0.0,0.0,0.0
19,dog,,,,,0.0,0.0,0.0,0.0
20,dog,,,,,0.0,0.0,0.0,0.0
21,dog,,,,,0.0,0.0,0.0,0.0
22,dog,,,,,0.0,0.0,0.0,0.0
23,dog,,,,,0.0,0.0,0.0,0.0
24,dog,,,,,0.0,0.0,0.0,0.0
25,dog,,,,,0.0,0.0,0.0,0.0
26,dog,,,,,0.0,0.0,0.0,0.0
27,dog,,,,,0.0,0.0,0.0,0.0
28,dog,,,,,0.0,0.0,0.0,0.0
29,dog,,,,,0.0,0.0,0.0,0.0
30,dog,,,,,0.0,0.0,0.0,0.0
31,dog,,,,,0.0,0.0,0.0,0.0
32,dog,,,,,0.0,0.0,0.0,0.0
33,dog,,,,,0.0,0.0,0.0,0.0
34,dog,,,,,0.0,0.0,0.0,0.0
35,dog,,,,,0.0,0.0,0.0,0.0
36,dog,,,,,0.0,0.0,0.0,0.0
37,dog,,,,,0.0,0.0,0.0,0.0
38,dog,,,,,0.0,0.0,0.0,0.0
39,dog,,,,,0.0,0.0,0.0,0.0
40,dog,,,,,0.0,0.0,0.0,0.0
41,dog,,,,,0.0,0.0,0.0,0.0
42,dog,,,,,0.0,0.0,0.0,0.0
43,dog,,,,,0.0,0.0,0.0,0.0
44,dog,,,,,0.0,0.0,0.0,0.0
45,dog,,,,,0.0,0.0,0.0,0.0
46,dog,,,,,0.0,0.0,0.0,0.0
47,dog,,,,,0.0,0.0,0.0,0.0
48,dog,,,,,0.0,0.0,0.0,0.0
49,dog,,,,,0.0,0.0,0.0,0.0
50,dog,,,,,0.0,0.0,0.0,0.0
51,dog,,,,,0.0,0.0,0.0,0.0
52,dog,,,,,0.0,0.0,0.0,0.0
53,dog,,,,,0.0,0.0,0.0,0.0
54,dog,,,,,0.0,0.0,0.0,0.0
55,dog,,,,,0.0,0.0,0.0,0.0
56,dog,,,,,0.0,0.0,0.0,0.0
57,dog,,,,,0.0,0.0,0.0,0.0
58,dog,,,,,273.98106686411745,0.0,0.0,0.0
59,dog,,,,,288.7743496226768,0.0,0.0,0.0
60,dog,,,,,285.02466998489797,0.0,0.0,0.0
61,dog,,,,,285.0,0.0,0.0,0.0
